Nasdaq Traded,Symbol,Security Name,Listing Exchange,Market Category,ETF,Round Lot Size,Test Issue,NASDAQ Symbol,NextShares,Financial Status Clean,CQS Symbol Clean
Y,AIRR,First Trust RBA American Industrial Renaissance ETF,Q,G,Y,100.0,N,AIRR,N,NASDAQ - Normal,Not Reported
Y,AIRT,"Air T, Inc. - Common Stock",Q,G,N,100.0,N,AIRT,N,NASDAQ - Normal,Not Reported
Y,AIRTP,"Air T, Inc. - Trust Preferred Securities",Q,G,N,100.0,N,AIRTP,N,NASDAQ - Normal,Not Reported
Y,AIT,"Applied Industrial Technologies, Inc. Common Stock",N, ,N,100.0,N,AIT,N,Non-NASDAQ,AIT
Y,AIV,Apartment Investment and Management Company Common Stock,N, ,N,100.0,N,AIV,N,Non-NASDAQ,AIV
Y,AIW,Arlington Asset Investment Corp 6.625% Notes due 2023,N, ,N,100.0,N,AIW,N,Non-NASDAQ,AIW
Y,AIZ,"Assurant, Inc. Common Stock",N, ,N,100.0,N,AIZ,N,Non-NASDAQ,AIZ
Y,AIZP,"Assurant, Inc. 6.50% Series D Mandatory Convertible Preferred Stock, $1.00 par value",N, ,N,100.0,N,AIZP,N,Non-NASDAQ,AIZP
Y,AJG,Arthur J. Gallagher & Co. Common Stock,N, ,N,100.0,N,AJG,N,Non-NASDAQ,AJG
Y,AJRD,"Aerojet Rocketdyne Holdings, Inc. Common Stock",N, ,N,100.0,N,AJRD,N,Non-NASDAQ,AJRD
Y,AJX,Great Ajax Corp. Common Stock,N, ,N,100.0,N,AJX,N,Non-NASDAQ,AJX
Y,AJXA,Great Ajax Corp. 7.25% Convertible Senior Notes due 2024,N, ,N,100.0,N,AJXA,N,Non-NASDAQ,AJXA
Y,AKAM,"Akamai Technologies, Inc. - Common Stock",Q,Q,N,100.0,N,AKAM,N,NASDAQ - Normal,Not Reported
Y,AKBA,"Akebia Therapeutics, Inc. - Common Stock",Q,G,N,100.0,N,AKBA,N,NASDAQ - Normal,Not Reported
Y,AKCA,"Akcea Therapeutics, Inc. - Common Stock",Q,Q,N,100.0,N,AKCA,N,NASDAQ - Normal,Not Reported
Y,AKER,Akers Biosciences Inc. - Common Stock,Q,S,N,100.0,N,AKER,N,NASDAQ - Normal,Not Reported
Y,AKG,Asanko Gold Inc.,A, ,N,100.0,N,AKG,N,Non-NASDAQ,AKG
Y,AKR,Acadia Realty Trust Common Stock,N, ,N,100.0,N,AKR,N,Non-NASDAQ,AKR
Y,AKRO,"Akero Therapeutics, Inc. - Common Stock",Q,Q,N,100.0,N,AKRO,N,NASDAQ - Normal,Not Reported
Y,AKRX,"Akorn, Inc. - Common Stock",Q,Q,N,100.0,N,AKRX,N,NASDAQ - Normal,Not Reported
Y,AKTS,"Akoustis Technologies, Inc. - Common Stock",Q,S,N,100.0,N,AKTS,N,NASDAQ - Normal,Not Reported
Y,AKTX,Akari Therapeutics Plc - American Depositary Shares,Q,S,N,100.0,N,AKTX,N,NASDAQ - Normal,Not Reported
Y,AL,Air Lease Corporation Class A Common Stock,N, ,N,100.0,N,AL,N,Non-NASDAQ,AL
Y,ALAC,Alberton Acquisition Corporation - Ordinary Shares,Q,S,N,100.0,N,ALAC,N,NASDAQ - Normal,Not Reported
Y,ALACR,Alberton Acquisition Corporation - Rights,Q,S,N,100.0,N,ALACR,N,NASDAQ - Normal,Not Reported
Y,ALACU,Alberton Acquisition Corporation - Unit,Q,S,N,100.0,N,ALACU,N,NASDAQ - Normal,Not Reported
Y,ALB,Albemarle Corporation Common Stock,N, ,N,100.0,N,ALB,N,Non-NASDAQ,ALB
Y,ALBO,"Albireo Pharma, Inc. - Common Stock",Q,S,N,100.0,N,ALBO,N,NASDAQ - Normal,Not Reported
Y,ALC,Alcon Inc. Ordinary Shares,N, ,N,100.0,N,ALC,N,Non-NASDAQ,ALC
Y,ALCO,"Alico, Inc. - Common Stock",Q,Q,N,100.0,N,ALCO,N,NASDAQ - Normal,Not Reported
Y,ALDX,"Aldeyra Therapeutics, Inc. - Common Stock",Q,S,N,100.0,N,ALDX,N,NASDAQ - Normal,Not Reported
Y,ALE,"Allete, Inc.",N, ,N,100.0,N,ALE,N,Non-NASDAQ,ALE
Y,ALEC,"Alector, Inc. - Common Stock",Q,Q,N,100.0,N,ALEC,N,NASDAQ - Normal,Not Reported
Y,ALEX,"Alexander & Baldwin, Inc. Common Stock REIT Holding Company",N, ,N,100.0,N,ALEX,N,Non-NASDAQ,ALEX
Y,ALFA,AlphaClone Alternative Alpha ETF,Z, ,Y,100.0,N,ALFA,N,Non-NASDAQ,ALFA
Y,ALG,"Alamo Group, Inc. Common Stock",N, ,N,100.0,N,ALG,N,Non-NASDAQ,ALG
Y,ALGN,"Align Technology, Inc. - Common Stock",Q,Q,N,100.0,N,ALGN,N,NASDAQ - Normal,Not Reported
Y,ALGR,Allegro Merger Corp. - Common Stock,Q,S,N,100.0,N,ALGR,N,NASDAQ - Deficient,Not Reported
Y,ALGRU,Allegro Merger Corp. - Unit,Q,S,N,100.0,N,ALGRU,N,NASDAQ - Deficient,Not Reported
Y,ALGT,Allegiant Travel Company - Common Stock,Q,Q,N,100.0,N,ALGT,N,NASDAQ - Normal,Not Reported
Y,ALIM,"Alimera Sciences, Inc. - Common Stock",Q,G,N,100.0,N,ALIM,N,NASDAQ - Normal,Not Reported
Y,ALJJ,"ALJ Regional Holdings, Inc. - Common Stock",Q,G,N,100.0,N,ALJJ,N,NASDAQ - Normal,Not Reported
Y,ALK,"Alaska Air Group, Inc. Common Stock",N, ,N,100.0,N,ALK,N,Non-NASDAQ,ALK
Y,ALKS,Alkermes plc - Ordinary Shares,Q,Q,N,100.0,N,ALKS,N,NASDAQ - Normal,Not Reported
Y,ALL,Allstate Corporation (The) Common Stock,N, ,N,100.0,N,ALL,N,Non-NASDAQ,ALL
Y,ALLE,Allegion plc Ordinary Shares,N, ,N,100.0,N,ALLE,N,Non-NASDAQ,ALLE
Y,ALLK,Allakos Inc. - Common Stock,Q,Q,N,100.0,N,ALLK,N,NASDAQ - Normal,Not Reported
Y,ALLO,"Allogene Therapeutics, Inc. - Common Stock",Q,Q,N,100.0,N,ALLO,N,NASDAQ - Normal,Not Reported
Y,ALLT,Allot Ltd. - Ordinary Shares,Q,Q,N,100.0,N,ALLT,N,NASDAQ - Normal,Not Reported
Y,ALLY,Ally Financial Inc. Common Stock,N, ,N,100.0,N,ALLY,N,Non-NASDAQ,ALLY
Y,ALNA,"Allena Pharmaceuticals, Inc. - Common Stock",Q,Q,N,100.0,N,ALNA,N,NASDAQ - Normal,Not Reported
Y,ALNY,"Alnylam Pharmaceuticals, Inc. - Common Stock",Q,Q,N,100.0,N,ALNY,N,NASDAQ - Normal,Not Reported
Y,ALO,Alio Gold Inc. Common Shares (Canada),A, ,N,100.0,N,ALO,N,Non-NASDAQ,ALO
Y,ALOT,"AstroNova, Inc. - Common Stock",Q,G,N,100.0,N,ALOT,N,NASDAQ - Normal,Not Reported
Y,ALPN,"Alpine Immune Sciences, Inc. - Common Stock",Q,G,N,100.0,N,ALPN,N,NASDAQ - Normal,Not Reported
Y,ALRM,"Alarm.com Holdings, Inc. - Common Stock",Q,Q,N,100.0,N,ALRM,N,NASDAQ - Normal,Not Reported
Y,ALRN,"Aileron Therapeutics, Inc. - Common Stock",Q,S,N,100.0,N,ALRN,N,NASDAQ - Deficient,Not Reported
Y,ALRS,Alerus Financial Corporation - Common Stock,Q,S,N,100.0,N,ALRS,N,NASDAQ - Normal,Not Reported
Y,ALSK,"Alaska Communications Systems Group, Inc. - Common Stock",Q,Q,N,100.0,N,ALSK,N,NASDAQ - Normal,Not Reported
Y,ALSN,"Allison Transmission Holdings, Inc. Common Stock",N, ,N,100.0,N,ALSN,N,Non-NASDAQ,ALSN
Y,ALT,"Altimmune, Inc. - Common Stock",Q,G,N,100.0,N,ALT,N,NASDAQ - Normal,Not Reported
Y,ALTG,Alta Equipment Group Inc. Class A Common Stock,N, ,N,100.0,N,ALTG,N,Non-NASDAQ,ALTG
Y,ALTM,Altus Midstream Company - Class A Common Stock,Q,G,N,100.0,N,ALTM,N,NASDAQ - Normal,Not Reported
Y,ALTR,Altair Engineering Inc. - Class A Common Stock,Q,Q,N,100.0,N,ALTR,N,NASDAQ - Normal,Not Reported
Y,ALTS,ProShares Morningstar Alternatives Solution ETF,Z, ,Y,100.0,N,ALTS,N,Non-NASDAQ,ALTS
Y,ALTY,Global X SuperDividend Alternatives ETF,Q,G,Y,100.0,N,ALTY,N,NASDAQ - Normal,Not Reported
Y,ALUS,Alussa Energy Acquisition Corp. Class A Ordinary Shares,N, ,N,100.0,N,ALUS,N,Non-NASDAQ,ALUS
Y,ALV,"Autoliv, Inc. Common Stock",N, ,N,100.0,N,ALV,N,Non-NASDAQ,ALV
Y,ALX,"Alexander's, Inc. Common Stock",N, ,N,100.0,N,ALX,N,Non-NASDAQ,ALX
Y,ALXN,"Alexion Pharmaceuticals, Inc. - Common Stock",Q,Q,N,100.0,N,ALXN,N,NASDAQ - Normal,Not Reported
Y,ALYA,Alithya Group inc. - Class A subordinate voting shares,Q,S,N,100.0,N,ALYA,N,NASDAQ - Normal,Not Reported
Y,AM,Antero Midstream Corporation Common Stock,N, ,N,100.0,N,AM,N,Non-NASDAQ,AM
Y,AMAG,"AMAG Pharmaceuticals, Inc. - Common Stock",Q,Q,N,100.0,N,AMAG,N,NASDAQ - Normal,Not Reported
Y,AMAL,Amalgamated Bank - Class A Common Stock,Q,G,N,100.0,N,AMAL,N,NASDAQ - Normal,Not Reported
Y,AMAT,"Applied Materials, Inc. - Common Stock",Q,Q,N,100.0,N,AMAT,N,NASDAQ - Normal,Not Reported
Y,AMBA,"Ambarella, Inc. - Ordinary Shares",Q,Q,N,100.0,N,AMBA,N,NASDAQ - Normal,Not Reported
Y,AMBC,"Ambac Financial Group, Inc. Common Stock",N, ,N,100.0,N,AMBC,N,Non-NASDAQ,AMBC
Y,AMBO,"Ambow Education Holding Ltd. American Depository Shares, each representing two Class A ordinary shares",A, ,N,100.0,N,AMBO,N,Non-NASDAQ,AMBO
Y,AMC,"AMC Entertainment Holdings, Inc. Class A Common Stock",N, ,N,100.0,N,AMC,N,Non-NASDAQ,AMC
Y,AMCA,iShares Russell 1000 Pure U.S. Revenue ETF,Q,G,Y,100.0,N,AMCA,N,NASDAQ - Normal,Not Reported
Y,AMCI,AMCI Acquisition Corp. - Class A Common Stock,Q,S,N,100.0,N,AMCI,N,NASDAQ - Normal,Not Reported
Y,AMCIU,AMCI Acquisition Corp. - Unit,Q,S,N,100.0,N,AMCIU,N,NASDAQ - Normal,Not Reported
Y,AMCR,Amcor plc Ordinary Shares,N, ,N,100.0,N,AMCR,N,Non-NASDAQ,AMCR
Y,AMCX,AMC Networks Inc. - Class A Common Stock,Q,Q,N,100.0,N,AMCX,N,NASDAQ - Normal,Not Reported
Y,AMD,"Advanced Micro Devices, Inc. - Common Stock",Q,Q,N,100.0,N,AMD,N,NASDAQ - Normal,Not Reported
Y,AME,"AMETEK, Inc.",N, ,N,100.0,N,AME,N,Non-NASDAQ,AME
Y,AMED,Amedisys Inc - Common Stock,Q,Q,N,100.0,N,AMED,N,NASDAQ - Normal,Not Reported
Y,AMEH,"Apollo Medical Holdings, Inc. - Common Stock",Q,S,N,100.0,N,AMEH,N,NASDAQ - Normal,Not Reported
Y,AMG,"Affiliated Managers Group, Inc. Common Stock",N, ,N,100.0,N,AMG,N,Non-NASDAQ,AMG
Y,AMGN,Amgen Inc. - Common Stock,Q,Q,N,100.0,N,AMGN,N,NASDAQ - Normal,Not Reported
Y,AMH,American Homes 4 Rent Common Shares of Beneficial Interest,N, ,N,100.0,N,AMH,N,Non-NASDAQ,AMH
Y,AMHC,Amplitude Healthcare Acquisition Corporation - Class A Common Stock,Q,S,N,100.0,N,AMHC,N,NASDAQ - Normal,Not Reported
Y,AMHCU,Amplitude Healthcare Acquisition Corporation - Unit,Q,S,N,100.0,N,AMHCU,N,NASDAQ - Normal,Not Reported
Y,AMJ,JPMorgan Chase Capital XVI JP Morgan Alerian MLP ETN,P, ,N,100.0,N,AMJ,N,Non-NASDAQ,AMJ
Y,AMK,"AssetMark Financial Holdings, Inc. Common Stock",N, ,N,100.0,N,AMK,N,Non-NASDAQ,AMK
Y,AMKR,"Amkor Technology, Inc. - Common Stock",Q,Q,N,100.0,N,AMKR,N,NASDAQ - Normal,Not Reported
Y,AMLP,Alerian MLP ETF,P, ,Y,100.0,N,AMLP,N,Non-NASDAQ,AMLP
Y,AMN,AMN Healthcare Services Inc AMN Healthcare Services Inc,N, ,N,100.0,N,AMN,N,Non-NASDAQ,AMN
Y,AMNB,"American National Bankshares, Inc. - Common Stock",Q,Q,N,100.0,N,AMNB,N,NASDAQ - Normal,Not Reported
Y,AMOM,QRAFT AI-Enhanced U.S. Large Cap Momentum ETF,P, ,Y,100.0,N,AMOM,N,Non-NASDAQ,AMOM
Y,AMOT,"Allied Motion Technologies, Inc. - Common Stock",Q,G,N,100.0,N,AMOT,N,NASDAQ - Normal,Not Reported
Y,AMOV,"America Movil, S.A.B. de C.V. Class A American Depositary Shares",N, ,N,100.0,N,AMOV,N,Non-NASDAQ,AMOV
Y,AMP,"Ameriprise Financial, Inc. Common Stock",N, ,N,100.0,N,AMP,N,Non-NASDAQ,AMP
Y,AMPE,"Ampio Pharmaceuticals, Inc.",A, ,N,100.0,N,AMPE,N,Non-NASDAQ,AMPE
Y,AMPH,"Amphastar Pharmaceuticals, Inc. - Common Stock",Q,Q,N,100.0,N,AMPH,N,NASDAQ - Normal,Not Reported
Y,AMPY,Amplify Energy Corp. Common Stock,N, ,N,100.0,N,AMPY,N,Non-NASDAQ,AMPY
Y,AMRB,American River Bankshares - Common Stock,Q,Q,N,100.0,N,AMRB,N,NASDAQ - Normal,Not Reported
Y,AMRC,"Ameresco, Inc. Class A Common Stock",N, ,N,100.0,N,AMRC,N,Non-NASDAQ,AMRC
Y,AMRH,"Ameri Holdings, Inc. - Common Stock",Q,S,N,100.0,N,AMRH,N,NASDAQ - Normal,Not Reported
Y,AMRK,"A-Mark Precious Metals, Inc. - Common Stock",Q,Q,N,100.0,N,AMRK,N,NASDAQ - Normal,Not Reported
Y,AMRN,"Amarin Corporation plc - American Depositary Shares, each representing one Ordinary Share",Q,G,N,100.0,N,AMRN,N,NASDAQ - Normal,Not Reported
Y,AMRS,"Amyris, Inc. - Common Stock",Q,Q,N,100.0,N,AMRS,N,NASDAQ - Normal,Not Reported
Y,AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",N, ,N,100.0,N,AMRX,N,Non-NASDAQ,AMRX
Y,AMS,American Shared Hospital Services Common Stock,A, ,N,100.0,N,AMS,N,Non-NASDAQ,AMS
Y,AMSC,American Superconductor Corporation - Common Stock,Q,Q,N,100.0,N,AMSC,N,NASDAQ - Normal,Not Reported
Y,AMSF,"AMERISAFE, Inc. - Common Stock",Q,Q,N,100.0,N,AMSF,N,NASDAQ - Normal,Not Reported
Y,AMSWA,"American Software, Inc. - Class A Common Stock",Q,Q,N,100.0,N,AMSWA,N,NASDAQ - Normal,Not Reported
Y,AMT,American Tower Corporation (REIT) Common Stock,N, ,N,100.0,N,AMT,N,Non-NASDAQ,AMT
Y,AMTB,Amerant Bancorp Inc. - Class A Common Stock,Q,Q,N,100.0,N,AMTB,N,NASDAQ - Normal,Not Reported
Y,AMTBB,Amerant Bancorp Inc. - Class B Common Stock,Q,Q,N,100.0,N,AMTBB,N,NASDAQ - Normal,Not Reported
Y,AMTD,TD Ameritrade Holding Corporation - Common Stock,Q,Q,N,100.0,N,AMTD,N,NASDAQ - Normal,Not Reported
Y,AMTX,"Aemetis, Inc - Common Stock",Q,G,N,100.0,N,AMTX,N,NASDAQ - Deficient,Not Reported
Y,AMU,ETRACS Alerian MLP Index ETN,P, ,N,100.0,N,AMU,N,Non-NASDAQ,AMU
Y,AMUB,"ETRACS Alerian MLP Index ETN Series B due July 18, 2042",P, ,N,100.0,N,AMUB,N,Non-NASDAQ,AMUB
Y,AMWD,American Woodmark Corporation - Common Stock,Q,Q,N,100.0,N,AMWD,N,NASDAQ - Normal,Not Reported
Y,AMX,"America Movil, S.A.B. de C.V. American Depository Receipt Series L",N, ,N,100.0,N,AMX,N,Non-NASDAQ,AMX
Y,AMZA,InfraCap MLP ETF,P, ,Y,100.0,N,AMZA,N,Non-NASDAQ,AMZA
Y,AMZN,"Amazon.com, Inc. - Common Stock",Q,Q,N,100.0,N,AMZN,N,NASDAQ - Normal,Not Reported
Y,AN,"AutoNation, Inc. Common Stock",N, ,N,100.0,N,AN,N,Non-NASDAQ,AN
Y,ANAB,"AnaptysBio, Inc. - Common Stock",Q,Q,N,100.0,N,ANAB,N,NASDAQ - Normal,Not Reported
Y,ANAT,American National Insurance Company - Common Stock,Q,Q,N,100.0,N,ANAT,N,NASDAQ - Normal,Not Reported
Y,ANCN,Anchiano Therapeutics Ltd. - American Depositary Shares,Q,S,N,100.0,N,ANCN,N,NASDAQ - Normal,Not Reported
Y,ANDA,Andina Acquisition Corp. III - Ordinary Shares,Q,S,N,100.0,N,ANDA,N,NASDAQ - Normal,Not Reported
Y,ANDAU,Andina Acquisition Corp. III - Unit,Q,S,N,100.0,N,ANDAU,N,NASDAQ - Normal,Not Reported
Y,ANDE,"The Andersons, Inc. - Common Stock",Q,Q,N,100.0,N,ANDE,N,NASDAQ - Normal,Not Reported
Y,ANET,"Arista Networks, Inc. Common Stock",N, ,N,100.0,N,ANET,N,Non-NASDAQ,ANET
Y,ANF,Abercrombie & Fitch Company Common Stock,N, ,N,100.0,N,ANF,N,Non-NASDAQ,ANF
Y,ANGI,ANGI Homeservices Inc. - Class A Common Stock,Q,Q,N,100.0,N,ANGI,N,NASDAQ - Normal,Not Reported
Y,ANGL,VanEck Vectors Fallen Angel High Yield Bond ETF,Q,G,Y,100.0,N,ANGL,N,NASDAQ - Normal,Not Reported
Y,ANGO,"AngioDynamics, Inc. - Common Stock",Q,Q,N,100.0,N,ANGO,N,NASDAQ - Normal,Not Reported
Y,ANH,Anworth Mortgage Asset Corporation Common Stock,N, ,N,100.0,N,ANH,N,Non-NASDAQ,ANH
Y,ANIK,Anika Therapeutics Inc. - Common Stock,Q,Q,N,100.0,N,ANIK,N,NASDAQ - Normal,Not Reported
Y,ANIP,"ANI Pharmaceuticals, Inc. - Common Stock",Q,G,N,100.0,N,ANIP,N,NASDAQ - Normal,Not Reported
Y,ANIX,"Anixa Biosciences, Inc. - Common Stock",Q,S,N,100.0,N,ANIX,N,NASDAQ - Normal,Not Reported
Y,ANPC,"AnPac Bio-Medical Science Co., Ltd. - American Depositary Shares",Q,G,N,100.0,N,ANPC,N,NASDAQ - Normal,Not Reported
Y,ANSS,"ANSYS, Inc. - Common Stock",Q,Q,N,100.0,N,ANSS,N,NASDAQ - Normal,Not Reported
Y,ANTE,"AirNet Technology Inc. - American Depositary Shares, each representing ten ordinary shares",Q,S,N,100.0,N,ANTE,N,NASDAQ - Normal,Not Reported
Y,ANTM,"Anthem, Inc. Common Stock",N, ,N,100.0,N,ANTM,N,Non-NASDAQ,ANTM
Y,ANVS,"Annovis Bio, Inc. Common Stock",A, ,N,100.0,N,ANVS,N,Non-NASDAQ,ANVS
Y,ANY,Sphere 3D Corp. - Common Shares,Q,S,N,100.0,N,ANY,N,NASDAQ - Deficient,Not Reported
Y,AOA,iShares Core Aggressive Allocation ETF,P, ,Y,100.0,N,AOA,N,Non-NASDAQ,AOA
Y,AOBC,American Outdoor Brands Corporation - Common Stock,Q,Q,N,100.0,N,AOBC,N,NASDAQ - Normal,Not Reported
Y,AOD,Aberdeen Total Dynamic Dividend Fund Common Stock,N, ,N,100.0,N,AOD,N,Non-NASDAQ,AOD
Y,AOK,iShares Core Conservative Allocation ETF,P, ,Y,100.0,N,AOK,N,Non-NASDAQ,AOK
Y,AOM,iShares Core Moderate Allocation ETF,P, ,Y,100.0,N,AOM,N,Non-NASDAQ,AOM
Y,AON,Aon plc Class A Ordinary Shares (Ireland),N, ,N,100.0,N,AON,N,Non-NASDAQ,AON
Y,AOR,iShares Core Growth Allocation ETF,P, ,Y,100.0,N,AOR,N,Non-NASDAQ,AOR
Y,AOS,A.O. Smith Corporation Common Stock,N, ,N,100.0,N,AOS,N,Non-NASDAQ,AOS
Y,AOSL,Alpha and Omega Semiconductor Limited - Common Shares,Q,Q,N,100.0,N,AOSL,N,NASDAQ - Normal,Not Reported
Y,AP,Ampco-Pittsburgh Corporation Common Stock,N, ,N,100.0,N,AP,N,Non-NASDAQ,AP
Y,APA,Apache Corporation Common Stock,N, ,N,100.0,N,APA,N,Non-NASDAQ,APA
Y,APAM,Artisan Partners Asset Management Inc. Class A Common Stock,N, ,N,100.0,N,APAM,N,Non-NASDAQ,APAM
Y,APD,"Air Products and Chemicals, Inc. Common Stock",N, ,N,100.0,N,APD,N,Non-NASDAQ,APD
Y,APDN,"Applied DNA Sciences, Inc. - Common Stock",Q,S,N,100.0,N,APDN,N,NASDAQ - Normal,Not Reported
Y,APEI,"American Public Education, Inc. - Common Stock",Q,Q,N,100.0,N,APEI,N,NASDAQ - Normal,Not Reported
Y,APEN,"Apollo Endosurgery, Inc. - Common Stock",Q,G,N,100.0,N,APEN,N,NASDAQ - Normal,Not Reported
Y,APEX,Apex Global Brands Inc. - Common Stock,Q,S,N,100.0,N,APEX,N,NASDAQ - Deficient,Not Reported
Y,APH,Amphenol Corporation Common Stock,N, ,N,100.0,N,APH,N,Non-NASDAQ,APH
Y,APHA,Aphria Inc. Common Shares,N, ,N,100.0,N,APHA,N,Non-NASDAQ,APHA
Y,APLE,"Apple Hospitality REIT, Inc. Common Shares",N, ,N,100.0,N,APLE,N,Non-NASDAQ,APLE
Y,APLS,"Apellis Pharmaceuticals, Inc. - Common Stock",Q,Q,N,100.0,N,APLS,N,NASDAQ - Normal,Not Reported
Y,APLT,"Applied Therapeutics, Inc. - Common Stock",Q,G,N,100.0,N,APLT,N,NASDAQ - Normal,Not Reported
Y,APM,Aptorum Group Limited - Class A Ordinary Shares,Q,G,N,100.0,N,APM,N,NASDAQ - Normal,Not Reported
Y,APO,"Apollo Global Management, Inc. Class A Common Stock",N, ,N,100.0,N,APO,N,Non-NASDAQ,APO
Y,APOG,"Apogee Enterprises, Inc. - Common Stock",Q,Q,N,100.0,N,APOG,N,NASDAQ - Normal,Not Reported
Y,APOP,Cellect Biotechnology Ltd. - American Depositary Shares,Q,S,N,100.0,N,APOP,N,NASDAQ - Normal,Not Reported
Y,APPF,"AppFolio, Inc. - Class A Common Stock",Q,G,N,100.0,N,APPF,N,NASDAQ - Normal,Not Reported
Y,APPN,Appian Corporation - Class A Common Stock,Q,G,N,100.0,N,APPN,N,NASDAQ - Normal,Not Reported
Y,APPS,"Digital Turbine, Inc. - Common Stock",Q,S,N,100.0,N,APPS,N,NASDAQ - Normal,Not Reported
Y,APRE,"Aprea Therapeutics, Inc. - Common Stock",Q,Q,N,100.0,N,APRE,N,NASDAQ - Normal,Not Reported
Y,APRN,"Blue Apron Holdings, Inc. Class A Common Stock",N, ,N,100.0,N,APRN,N,Non-NASDAQ,APRN
Y,APT,"Alpha Pro Tech, Ltd. Common Stock",A, ,N,100.0,N,APT,N,Non-NASDAQ,APT
Y,APTO,"Aptose Biosciences, Inc. - Common Shares",Q,S,N,100.0,N,APTO,N,NASDAQ - Normal,Not Reported
Y,APTS,"Preferred Apartment Communities, Inc. Common Stock",N, ,N,100.0,N,APTS,N,Non-NASDAQ,APTS
Y,APTV,Aptiv PLC Ordinary Shares,N, ,N,100.0,N,APTV,N,Non-NASDAQ,APTV
Y,APTX,Aptinyx Inc. - Common Stock,Q,Q,N,100.0,N,APTX,N,NASDAQ - Normal,Not Reported
Y,APVO,Aptevo Therapeutics Inc. - Common Stock,Q,S,N,100.0,N,APVO,N,NASDAQ - Deficient,Not Reported
Y,APWC,"Asia Pacific Wire & Cable Corporation Limited - Common shares, Par value .01 per share",Q,G,N,100.0,N,APWC,N,NASDAQ - Deficient,Not Reported
Y,APXT,Apex Technology Acquisition Corporation - Class A Common Stock,Q,S,N,100.0,N,APXT,N,NASDAQ - Normal,Not Reported
Y,APXTU,Apex Technology Acquisition Corporation - Unit,Q,S,N,100.0,N,APXTU,N,NASDAQ - Normal,Not Reported
Y,APY,Apergy Corporation Common Stock ,N, ,N,100.0,N,APY,N,Non-NASDAQ,APY
Y,APYX,Apyx Medical Corporation - Common Stock,Q,Q,N,100.0,N,APYX,N,NASDAQ - Normal,Not Reported
Y,AQB,"AquaBounty Technologies, Inc. - Common Stock",Q,S,N,100.0,N,AQB,N,NASDAQ - Normal,Not Reported
Y,AQMS,"Aqua Metals, Inc. - Common Stock",Q,S,N,100.0,N,AQMS,N,NASDAQ - Deficient,Not Reported
Y,AQN,Algonquin Power & Utilities Corp. Common Shares,N, ,N,100.0,N,AQN,N,Non-NASDAQ,AQN
Y,AQNA,"Algonquin Power & Utilities Corp. 6.875% Fixed-to-Floating Rate Subordinated Notes Series 2018-A due October 17, 2078",N, ,N,100.0,N,AQNA,N,Non-NASDAQ,AQNA
Y,AQNB,"Algonquin Power & Utilities Corp. 6.20% Fixed-to-Floating Subordinated Notes Series 2019-A due July 1, 2079",N, ,N,100.0,N,AQNB,N,Non-NASDAQ,AQNB
Y,AQST,"Aquestive Therapeutics, Inc. - Common Stock",Q,G,N,100.0,N,AQST,N,NASDAQ - Normal,Not Reported
Y,AQUA,Evoqua Water Technologies Corp. Common Stock,N, ,N,100.0,N,AQUA,N,Non-NASDAQ,AQUA
Y,AR,Antero Resources Corporation Common Stock,N, ,N,100.0,N,AR,N,Non-NASDAQ,AR
Y,ARA,"American Renal Associates Holdings, Inc Common Stock",N, ,N,100.0,N,ARA,N,Non-NASDAQ,ARA
Y,ARAV,"Aravive, Inc. - Common Stock",Q,Q,N,100.0,N,ARAV,N,NASDAQ - Normal,Not Reported
Y,ARAY,Accuray Incorporated - Common Stock,Q,Q,N,100.0,N,ARAY,N,NASDAQ - Normal,Not Reported
Y,ARC,"ARC Document Solutions, Inc. Common Stock",N, ,N,100.0,N,ARC,N,Non-NASDAQ,ARC
Y,ARCB,ArcBest Corporation - Common Stock,Q,Q,N,100.0,N,ARCB,N,NASDAQ - Normal,Not Reported
Y,ARCC,Ares Capital Corporation - Closed End Fund,Q,Q,N,100.0,N,ARCC,N,NASDAQ - Normal,Not Reported
Y,ARCE,Arco Platform Limited - Class A Common Shares,Q,Q,N,100.0,N,ARCE,N,NASDAQ - Normal,Not Reported
Y,ARCH,"Arch Coal, Inc. Class A Common Stock",N, ,N,100.0,N,ARCH,N,Non-NASDAQ,ARCH
Y,ARCM,Arrow Reserve Capital Management ETF,Z, ,Y,100.0,N,ARCM,N,Non-NASDAQ,ARCM
Y,ARCO,Arcos Dorados Holdings Inc. Class A Shares,N, ,N,100.0,N,ARCO,N,Non-NASDAQ,ARCO
Y,ARCT,Arcturus Therapeutics Holdings Inc. - Common Stock,Q,G,N,100.0,N,ARCT,N,NASDAQ - Normal,Not Reported
Y,ARD,Ardagh Group S.A. Common Shares,N, ,N,100.0,N,ARD,N,Non-NASDAQ,ARD
Y,ARDC,"Ares Dynamic Credit Allocation Fund, Inc. Common Shares",N, ,N,100.0,N,ARDC,N,Non-NASDAQ,ARDC
Y,ARDS,Aridis Pharmaceuticals Inc. - Common Stock,Q,S,N,100.0,N,ARDS,N,NASDAQ - Normal,Not Reported
Y,ARDX,"Ardelyx, Inc. - Common Stock",Q,G,N,100.0,N,ARDX,N,NASDAQ - Normal,Not Reported
Y,ARE,"Alexandria Real Estate Equities, Inc. Common Stock",N, ,N,100.0,N,ARE,N,Non-NASDAQ,ARE
